stage,epoch,epochs,step,iters,global_step,loss,logits_loss,aux_loss,lr,source_log
pretrain,1,2,25050,39695,25050,2.5496,2.5496,0.0,0.00039822,experiments/logs/pretrain_mini.log
pretrain,1,2,25100,39695,25100,2.203,2.203,0.0,0.00039784,experiments/logs/pretrain_mini.log
pretrain,1,2,25150,39695,25150,2.331,2.331,0.0,0.00039747,experiments/logs/pretrain_mini.log
pretrain,1,2,25200,39695,25200,1.8478,1.8478,0.0,0.0003971,experiments/logs/pretrain_mini.log
pretrain,1,2,25250,39695,25250,2.3957,2.3957,0.0,0.00039672,experiments/logs/pretrain_mini.log
pretrain,1,2,25300,39695,25300,2.0567,2.0567,0.0,0.00039635,experiments/logs/pretrain_mini.log
pretrain,1,2,25350,39695,25350,2.2216,2.2216,0.0,0.00039597,experiments/logs/pretrain_mini.log
pretrain,1,2,25400,39695,25400,2.2769,2.2769,0.0,0.0003956,experiments/logs/pretrain_mini.log
pretrain,1,2,25450,39695,25450,2.1757,2.1757,0.0,0.00039522,experiments/logs/pretrain_mini.log
pretrain,1,2,25500,39695,25500,2.1414,2.1414,0.0,0.00039484,experiments/logs/pretrain_mini.log
pretrain,1,2,25550,39695,25550,1.6858,1.6858,0.0,0.00039447,experiments/logs/pretrain_mini.log
pretrain,1,2,25600,39695,25600,1.948,1.948,0.0,0.00039409,experiments/logs/pretrain_mini.log
pretrain,1,2,25650,39695,25650,2.1297,2.1297,0.0,0.00039371,experiments/logs/pretrain_mini.log
pretrain,1,2,25700,39695,25700,2.3235,2.3235,0.0,0.00039333,experiments/logs/pretrain_mini.log
pretrain,1,2,25750,39695,25750,2.3759,2.3759,0.0,0.00039295,experiments/logs/pretrain_mini.log
pretrain,1,2,25800,39695,25800,2.0553,2.0553,0.0,0.00039258,experiments/logs/pretrain_mini.log
pretrain,1,2,25850,39695,25850,2.2311,2.2311,0.0,0.0003922,experiments/logs/pretrain_mini.log
pretrain,1,2,25900,39695,25900,2.3359,2.3359,0.0,0.00039182,experiments/logs/pretrain_mini.log
pretrain,1,2,25950,39695,25950,2.0988,2.0988,0.0,0.00039143,experiments/logs/pretrain_mini.log
pretrain,1,2,26000,39695,26000,2.2434,2.2434,0.0,0.00039105,experiments/logs/pretrain_mini.log
pretrain,1,2,26050,39695,26050,2.1059,2.1059,0.0,0.00039067,experiments/logs/pretrain_mini.log
pretrain,1,2,26100,39695,26100,2.0412,2.0412,0.0,0.00039029,experiments/logs/pretrain_mini.log
pretrain,1,2,26150,39695,26150,2.5878,2.5878,0.0,0.00038991,experiments/logs/pretrain_mini.log
pretrain,1,2,26200,39695,26200,2.0498,2.0498,0.0,0.00038952,experiments/logs/pretrain_mini.log
pretrain,1,2,26250,39695,26250,2.181,2.181,0.0,0.00038914,experiments/logs/pretrain_mini.log
pretrain,1,2,26300,39695,26300,2.1415,2.1415,0.0,0.00038876,experiments/logs/pretrain_mini.log
pretrain,1,2,26350,39695,26350,1.8983,1.8983,0.0,0.00038837,experiments/logs/pretrain_mini.log
pretrain,1,2,26400,39695,26400,2.2031,2.2031,0.0,0.00038799,experiments/logs/pretrain_mini.log
pretrain,1,2,26450,39695,26450,2.3843,2.3843,0.0,0.0003876,experiments/logs/pretrain_mini.log
pretrain,1,2,26500,39695,26500,2.468,2.468,0.0,0.00038722,experiments/logs/pretrain_mini.log
pretrain,1,2,26550,39695,26550,2.3217,2.3217,0.0,0.00038683,experiments/logs/pretrain_mini.log
pretrain,1,2,26600,39695,26600,2.3972,2.3972,0.0,0.00038644,experiments/logs/pretrain_mini.log
pretrain,1,2,26650,39695,26650,2.3188,2.3188,0.0,0.00038606,experiments/logs/pretrain_mini.log
pretrain,1,2,26700,39695,26700,2.2161,2.2161,0.0,0.00038567,experiments/logs/pretrain_mini.log
pretrain,1,2,26750,39695,26750,2.2114,2.2114,0.0,0.00038528,experiments/logs/pretrain_mini.log
pretrain,1,2,26800,39695,26800,2.2052,2.2052,0.0,0.00038489,experiments/logs/pretrain_mini.log
pretrain,1,2,26850,39695,26850,2.3742,2.3742,0.0,0.00038451,experiments/logs/pretrain_mini.log
pretrain,1,2,26900,39695,26900,1.9044,1.9044,0.0,0.00038412,experiments/logs/pretrain_mini.log
pretrain,1,2,26950,39695,26950,2.0106,2.0106,0.0,0.00038373,experiments/logs/pretrain_mini.log
pretrain,1,2,27000,39695,27000,1.8801,1.8801,0.0,0.00038334,experiments/logs/pretrain_mini.log
pretrain,1,2,27050,39695,27050,2.1267,2.1267,0.0,0.00038295,experiments/logs/pretrain_mini.log
pretrain,1,2,27100,39695,27100,1.9982,1.9982,0.0,0.00038256,experiments/logs/pretrain_mini.log
pretrain,1,2,27150,39695,27150,2.0756,2.0756,0.0,0.00038216,experiments/logs/pretrain_mini.log
pretrain,1,2,27200,39695,27200,2.2752,2.2752,0.0,0.00038177,experiments/logs/pretrain_mini.log
pretrain,1,2,27250,39695,27250,2.0054,2.0054,0.0,0.00038138,experiments/logs/pretrain_mini.log
pretrain,1,2,27300,39695,27300,2.2687,2.2687,0.0,0.00038099,experiments/logs/pretrain_mini.log
pretrain,1,2,27350,39695,27350,2.1919,2.1919,0.0,0.0003806,experiments/logs/pretrain_mini.log
pretrain,1,2,27400,39695,27400,2.0827,2.0827,0.0,0.0003802,experiments/logs/pretrain_mini.log
pretrain,1,2,27450,39695,27450,1.7517,1.7517,0.0,0.00037981,experiments/logs/pretrain_mini.log
pretrain,1,2,27500,39695,27500,1.8939,1.8939,0.0,0.00037941,experiments/logs/pretrain_mini.log
pretrain,1,2,27550,39695,27550,2.0013,2.0013,0.0,0.00037902,experiments/logs/pretrain_mini.log
pretrain,1,2,27600,39695,27600,1.7771,1.7771,0.0,0.00037862,experiments/logs/pretrain_mini.log
pretrain,1,2,27650,39695,27650,1.6741,1.6741,0.0,0.00037823,experiments/logs/pretrain_mini.log
pretrain,1,2,27700,39695,27700,2.6566,2.6566,0.0,0.00037783,experiments/logs/pretrain_mini.log
pretrain,1,2,27750,39695,27750,2.5839,2.5839,0.0,0.00037744,experiments/logs/pretrain_mini.log
pretrain,1,2,27800,39695,27800,1.7754,1.7754,0.0,0.00037704,experiments/logs/pretrain_mini.log
pretrain,1,2,27850,39695,27850,2.2522,2.2522,0.0,0.00037664,experiments/logs/pretrain_mini.log
pretrain,1,2,27900,39695,27900,2.1299,2.1299,0.0,0.00037625,experiments/logs/pretrain_mini.log
pretrain,1,2,27950,39695,27950,2.0592,2.0592,0.0,0.00037585,experiments/logs/pretrain_mini.log
pretrain,1,2,28000,39695,28000,2.1714,2.1714,0.0,0.00037545,experiments/logs/pretrain_mini.log
pretrain,1,2,28050,39695,28050,1.9925,1.9925,0.0,0.00037505,experiments/logs/pretrain_mini.log
pretrain,1,2,28100,39695,28100,2.0745,2.0745,0.0,0.00037465,experiments/logs/pretrain_mini.log
pretrain,1,2,28150,39695,28150,1.9125,1.9125,0.0,0.00037425,experiments/logs/pretrain_mini.log
pretrain,1,2,28200,39695,28200,2.4873,2.4873,0.0,0.00037385,experiments/logs/pretrain_mini.log
pretrain,1,2,28250,39695,28250,2.1556,2.1556,0.0,0.00037345,experiments/logs/pretrain_mini.log
pretrain,1,2,28300,39695,28300,1.5568,1.5568,0.0,0.00037305,experiments/logs/pretrain_mini.log
pretrain,1,2,28350,39695,28350,2.2477,2.2477,0.0,0.00037265,experiments/logs/pretrain_mini.log
pretrain,1,2,28400,39695,28400,2.5146,2.5146,0.0,0.00037225,experiments/logs/pretrain_mini.log
pretrain,1,2,28450,39695,28450,2.4235,2.4235,0.0,0.00037185,experiments/logs/pretrain_mini.log
pretrain,1,2,28500,39695,28500,2.1263,2.1263,0.0,0.00037145,experiments/logs/pretrain_mini.log
pretrain,1,2,28550,39695,28550,1.8974,1.8974,0.0,0.00037105,experiments/logs/pretrain_mini.log
pretrain,1,2,28600,39695,28600,2.2295,2.2295,0.0,0.00037064,experiments/logs/pretrain_mini.log
pretrain,1,2,28650,39695,28650,2.0924,2.0924,0.0,0.00037024,experiments/logs/pretrain_mini.log
pretrain,1,2,28700,39695,28700,2.2788,2.2788,0.0,0.00036984,experiments/logs/pretrain_mini.log
pretrain,1,2,28750,39695,28750,2.2113,2.2113,0.0,0.00036943,experiments/logs/pretrain_mini.log
pretrain,1,2,28800,39695,28800,1.8613,1.8613,0.0,0.00036903,experiments/logs/pretrain_mini.log
pretrain,1,2,28850,39695,28850,1.9865,1.9865,0.0,0.00036862,experiments/logs/pretrain_mini.log
pretrain,1,2,28900,39695,28900,1.8984,1.8984,0.0,0.00036822,experiments/logs/pretrain_mini.log
pretrain,1,2,28950,39695,28950,1.9798,1.9798,0.0,0.00036781,experiments/logs/pretrain_mini.log
pretrain,1,2,29000,39695,29000,2.0842,2.0842,0.0,0.00036741,experiments/logs/pretrain_mini.log
pretrain,1,2,29050,39695,29050,2.1102,2.1102,0.0,0.000367,experiments/logs/pretrain_mini.log
pretrain,1,2,29100,39695,29100,2.0702,2.0702,0.0,0.00036659,experiments/logs/pretrain_mini.log
pretrain,1,2,29150,39695,29150,2.1741,2.1741,0.0,0.00036619,experiments/logs/pretrain_mini.log
pretrain,1,2,29200,39695,29200,2.3774,2.3774,0.0,0.00036578,experiments/logs/pretrain_mini.log
pretrain,1,2,29250,39695,29250,2.1476,2.1476,0.0,0.00036537,experiments/logs/pretrain_mini.log
pretrain,1,2,29300,39695,29300,1.9711,1.9711,0.0,0.00036497,experiments/logs/pretrain_mini.log
pretrain,1,2,29350,39695,29350,1.8686,1.8686,0.0,0.00036456,experiments/logs/pretrain_mini.log
pretrain,1,2,29400,39695,29400,2.0421,2.0421,0.0,0.00036415,experiments/logs/pretrain_mini.log
pretrain,1,2,29450,39695,29450,2.244,2.244,0.0,0.00036374,experiments/logs/pretrain_mini.log
pretrain,1,2,29500,39695,29500,2.0559,2.0559,0.0,0.00036333,experiments/logs/pretrain_mini.log
pretrain,1,2,29550,39695,29550,2.0658,2.0658,0.0,0.00036292,experiments/logs/pretrain_mini.log
pretrain,1,2,29600,39695,29600,2.5016,2.5016,0.0,0.00036251,experiments/logs/pretrain_mini.log
pretrain,1,2,29650,39695,29650,1.9108,1.9108,0.0,0.0003621,experiments/logs/pretrain_mini.log
pretrain,1,2,29700,39695,29700,1.9214,1.9214,0.0,0.00036169,experiments/logs/pretrain_mini.log
pretrain,1,2,29750,39695,29750,2.0496,2.0496,0.0,0.00036128,experiments/logs/pretrain_mini.log
pretrain,1,2,29800,39695,29800,1.7472,1.7472,0.0,0.00036087,experiments/logs/pretrain_mini.log
pretrain,1,2,29850,39695,29850,1.816,1.816,0.0,0.00036046,experiments/logs/pretrain_mini.log
pretrain,1,2,29900,39695,29900,2.2082,2.2082,0.0,0.00036004,experiments/logs/pretrain_mini.log
pretrain,1,2,29950,39695,29950,2.0976,2.0976,0.0,0.00035963,experiments/logs/pretrain_mini.log
pretrain,1,2,30000,39695,30000,2.2425,2.2425,0.0,0.00035922,experiments/logs/pretrain_mini.log
pretrain,1,2,30050,39695,30050,2.2628,2.2628,0.0,0.00035881,experiments/logs/pretrain_mini.log
pretrain,1,2,30100,39695,30100,1.706,1.706,0.0,0.00035839,experiments/logs/pretrain_mini.log
pretrain,1,2,30150,39695,30150,2.1804,2.1804,0.0,0.00035798,experiments/logs/pretrain_mini.log
pretrain,1,2,30200,39695,30200,2.0777,2.0777,0.0,0.00035756,experiments/logs/pretrain_mini.log
pretrain,1,2,30250,39695,30250,2.0624,2.0624,0.0,0.00035715,experiments/logs/pretrain_mini.log
pretrain,1,2,30300,39695,30300,2.4395,2.4395,0.0,0.00035674,experiments/logs/pretrain_mini.log
pretrain,1,2,30350,39695,30350,2.463,2.463,0.0,0.00035632,experiments/logs/pretrain_mini.log
pretrain,1,2,30400,39695,30400,2.0214,2.0214,0.0,0.00035591,experiments/logs/pretrain_mini.log
pretrain,1,2,30450,39695,30450,1.648,1.648,0.0,0.00035549,experiments/logs/pretrain_mini.log
pretrain,1,2,30500,39695,30500,2.1714,2.1714,0.0,0.00035507,experiments/logs/pretrain_mini.log
pretrain,1,2,30550,39695,30550,1.8111,1.8111,0.0,0.00035466,experiments/logs/pretrain_mini.log
pretrain,1,2,30600,39695,30600,2.3829,2.3829,0.0,0.00035424,experiments/logs/pretrain_mini.log
pretrain,1,2,30650,39695,30650,2.1506,2.1506,0.0,0.00035382,experiments/logs/pretrain_mini.log
pretrain,1,2,30700,39695,30700,2.1668,2.1668,0.0,0.00035341,experiments/logs/pretrain_mini.log
pretrain,1,2,30750,39695,30750,2.0357,2.0357,0.0,0.00035299,experiments/logs/pretrain_mini.log
pretrain,1,2,30800,39695,30800,2.0499,2.0499,0.0,0.00035257,experiments/logs/pretrain_mini.log
pretrain,1,2,30850,39695,30850,1.9828,1.9828,0.0,0.00035215,experiments/logs/pretrain_mini.log
pretrain,1,2,30900,39695,30900,2.2993,2.2993,0.0,0.00035174,experiments/logs/pretrain_mini.log
pretrain,1,2,30950,39695,30950,2.0233,2.0233,0.0,0.00035132,experiments/logs/pretrain_mini.log
pretrain,1,2,31000,39695,31000,1.8532,1.8532,0.0,0.0003509,experiments/logs/pretrain_mini.log
pretrain,1,2,31050,39695,31050,2.0121,2.0121,0.0,0.00035048,experiments/logs/pretrain_mini.log
pretrain,1,2,31100,39695,31100,2.4036,2.4036,0.0,0.00035006,experiments/logs/pretrain_mini.log
pretrain,1,2,31150,39695,31150,2.4407,2.4407,0.0,0.00034964,experiments/logs/pretrain_mini.log
pretrain,1,2,31200,39695,31200,2.1413,2.1413,0.0,0.00034922,experiments/logs/pretrain_mini.log
pretrain,1,2,31250,39695,31250,2.1618,2.1618,0.0,0.0003488,experiments/logs/pretrain_mini.log
pretrain,1,2,31300,39695,31300,1.9959,1.9959,0.0,0.00034838,experiments/logs/pretrain_mini.log
pretrain,1,2,31350,39695,31350,1.7231,1.7231,0.0,0.00034796,experiments/logs/pretrain_mini.log
pretrain,1,2,31400,39695,31400,2.3002,2.3002,0.0,0.00034754,experiments/logs/pretrain_mini.log
pretrain,1,2,31450,39695,31450,2.0609,2.0609,0.0,0.00034711,experiments/logs/pretrain_mini.log
pretrain,1,2,31500,39695,31500,2.3655,2.3655,0.0,0.00034669,experiments/logs/pretrain_mini.log
pretrain,1,2,31550,39695,31550,2.2168,2.2168,0.0,0.00034627,experiments/logs/pretrain_mini.log
pretrain,1,2,31600,39695,31600,1.9564,1.9564,0.0,0.00034585,experiments/logs/pretrain_mini.log
pretrain,1,2,31650,39695,31650,2.0743,2.0743,0.0,0.00034543,experiments/logs/pretrain_mini.log
pretrain,1,2,31700,39695,31700,2.0463,2.0463,0.0,0.000345,experiments/logs/pretrain_mini.log
pretrain,1,2,31750,39695,31750,2.2107,2.2107,0.0,0.00034458,experiments/logs/pretrain_mini.log
pretrain,1,2,31800,39695,31800,2.496,2.496,0.0,0.00034416,experiments/logs/pretrain_mini.log
pretrain,1,2,31850,39695,31850,2.3902,2.3902,0.0,0.00034373,experiments/logs/pretrain_mini.log
pretrain,1,2,31900,39695,31900,1.9996,1.9996,0.0,0.00034331,experiments/logs/pretrain_mini.log
pretrain,1,2,31950,39695,31950,2.5345,2.5345,0.0,0.00034288,experiments/logs/pretrain_mini.log
pretrain,1,2,32000,39695,32000,2.0127,2.0127,0.0,0.00034246,experiments/logs/pretrain_mini.log
pretrain,1,2,32050,39695,32050,2.3743,2.3743,0.0,0.00034203,experiments/logs/pretrain_mini.log
pretrain,1,2,32100,39695,32100,1.9675,1.9675,0.0,0.00034161,experiments/logs/pretrain_mini.log
pretrain,1,2,32150,39695,32150,2.5703,2.5703,0.0,0.00034118,experiments/logs/pretrain_mini.log
pretrain,1,2,32200,39695,32200,1.5637,1.5637,0.0,0.00034076,experiments/logs/pretrain_mini.log
pretrain,1,2,32250,39695,32250,2.3252,2.3252,0.0,0.00034033,experiments/logs/pretrain_mini.log
pretrain,1,2,32300,39695,32300,2.26,2.26,0.0,0.00033991,experiments/logs/pretrain_mini.log
pretrain,1,2,32350,39695,32350,2.072,2.072,0.0,0.00033948,experiments/logs/pretrain_mini.log
pretrain,1,2,32400,39695,32400,1.9561,1.9561,0.0,0.00033905,experiments/logs/pretrain_mini.log
pretrain,1,2,32450,39695,32450,1.9443,1.9443,0.0,0.00033863,experiments/logs/pretrain_mini.log
pretrain,1,2,32500,39695,32500,1.8279,1.8279,0.0,0.0003382,experiments/logs/pretrain_mini.log
pretrain,1,2,32550,39695,32550,2.1815,2.1815,0.0,0.00033777,experiments/logs/pretrain_mini.log
pretrain,1,2,32600,39695,32600,2.322,2.322,0.0,0.00033734,experiments/logs/pretrain_mini.log
pretrain,1,2,32650,39695,32650,2.2496,2.2496,0.0,0.00033692,experiments/logs/pretrain_mini.log
pretrain,1,2,32700,39695,32700,1.9113,1.9113,0.0,0.00033649,experiments/logs/pretrain_mini.log
pretrain,1,2,32750,39695,32750,1.7196,1.7196,0.0,0.00033606,experiments/logs/pretrain_mini.log
pretrain,1,2,32800,39695,32800,1.8991,1.8991,0.0,0.00033563,experiments/logs/pretrain_mini.log
pretrain,1,2,32850,39695,32850,2.2619,2.2619,0.0,0.0003352,experiments/logs/pretrain_mini.log
pretrain,1,2,32900,39695,32900,2.027,2.027,0.0,0.00033477,experiments/logs/pretrain_mini.log
pretrain,1,2,32950,39695,32950,2.4645,2.4645,0.0,0.00033434,experiments/logs/pretrain_mini.log
pretrain,1,2,33000,39695,33000,1.8483,1.8483,0.0,0.00033391,experiments/logs/pretrain_mini.log
pretrain,1,2,33050,39695,33050,1.9885,1.9885,0.0,0.00033349,experiments/logs/pretrain_mini.log
pretrain,1,2,33100,39695,33100,2.0454,2.0454,0.0,0.00033306,experiments/logs/pretrain_mini.log
pretrain,1,2,33150,39695,33150,2.19,2.19,0.0,0.00033262,experiments/logs/pretrain_mini.log
pretrain,1,2,33200,39695,33200,2.3392,2.3392,0.0,0.00033219,experiments/logs/pretrain_mini.log
pretrain,1,2,33250,39695,33250,1.8641,1.8641,0.0,0.00033176,experiments/logs/pretrain_mini.log
pretrain,1,2,33300,39695,33300,2.0405,2.0405,0.0,0.00033133,experiments/logs/pretrain_mini.log
pretrain,1,2,33350,39695,33350,2.2101,2.2101,0.0,0.0003309,experiments/logs/pretrain_mini.log
pretrain,1,2,33400,39695,33400,1.9092,1.9092,0.0,0.00033047,experiments/logs/pretrain_mini.log
pretrain,1,2,33450,39695,33450,2.1072,2.1072,0.0,0.00033004,experiments/logs/pretrain_mini.log
pretrain,1,2,33500,39695,33500,2.5056,2.5056,0.0,0.00032961,experiments/logs/pretrain_mini.log
pretrain,1,2,33550,39695,33550,1.9251,1.9251,0.0,0.00032918,experiments/logs/pretrain_mini.log
pretrain,1,2,33600,39695,33600,2.2881,2.2881,0.0,0.00032874,experiments/logs/pretrain_mini.log
pretrain,1,2,33650,39695,33650,1.8417,1.8417,0.0,0.00032831,experiments/logs/pretrain_mini.log
pretrain,1,2,33700,39695,33700,2.016,2.016,0.0,0.00032788,experiments/logs/pretrain_mini.log
pretrain,1,2,33750,39695,33750,2.2112,2.2112,0.0,0.00032745,experiments/logs/pretrain_mini.log
pretrain,1,2,33800,39695,33800,2.1917,2.1917,0.0,0.00032701,experiments/logs/pretrain_mini.log
pretrain,1,2,33850,39695,33850,1.9871,1.9871,0.0,0.00032658,experiments/logs/pretrain_mini.log
pretrain,1,2,33900,39695,33900,2.4736,2.4736,0.0,0.00032615,experiments/logs/pretrain_mini.log
pretrain,1,2,33950,39695,33950,2.5887,2.5887,0.0,0.00032571,experiments/logs/pretrain_mini.log
pretrain,1,2,34000,39695,34000,2.0513,2.0513,0.0,0.00032528,experiments/logs/pretrain_mini.log
pretrain,1,2,34050,39695,34050,1.9766,1.9766,0.0,0.00032484,experiments/logs/pretrain_mini.log
pretrain,1,2,34100,39695,34100,1.8842,1.8842,0.0,0.00032441,experiments/logs/pretrain_mini.log
pretrain,1,2,34150,39695,34150,1.9042,1.9042,0.0,0.00032398,experiments/logs/pretrain_mini.log
pretrain,1,2,34200,39695,34200,2.2848,2.2848,0.0,0.00032354,experiments/logs/pretrain_mini.log
pretrain,1,2,34250,39695,34250,2.213,2.213,0.0,0.00032311,experiments/logs/pretrain_mini.log
pretrain,1,2,34300,39695,34300,1.8519,1.8519,0.0,0.00032267,experiments/logs/pretrain_mini.log
pretrain,1,2,34350,39695,34350,1.908,1.908,0.0,0.00032224,experiments/logs/pretrain_mini.log
pretrain,1,2,34400,39695,34400,2.0617,2.0617,0.0,0.0003218,experiments/logs/pretrain_mini.log
pretrain,1,2,34450,39695,34450,2.1312,2.1312,0.0,0.00032136,experiments/logs/pretrain_mini.log
pretrain,1,2,34500,39695,34500,1.6041,1.6041,0.0,0.00032093,experiments/logs/pretrain_mini.log
pretrain,1,2,34550,39695,34550,2.0877,2.0877,0.0,0.00032049,experiments/logs/pretrain_mini.log
pretrain,1,2,34600,39695,34600,1.892,1.892,0.0,0.00032006,experiments/logs/pretrain_mini.log
pretrain,1,2,34650,39695,34650,2.0195,2.0195,0.0,0.00031962,experiments/logs/pretrain_mini.log
pretrain,1,2,34700,39695,34700,2.2213,2.2213,0.0,0.00031918,experiments/logs/pretrain_mini.log
pretrain,1,2,34750,39695,34750,2.0465,2.0465,0.0,0.00031875,experiments/logs/pretrain_mini.log
pretrain,1,2,34800,39695,34800,2.0172,2.0172,0.0,0.00031831,experiments/logs/pretrain_mini.log
pretrain,1,2,34850,39695,34850,2.2715,2.2715,0.0,0.00031787,experiments/logs/pretrain_mini.log
pretrain,1,2,34900,39695,34900,1.9607,1.9607,0.0,0.00031744,experiments/logs/pretrain_mini.log
pretrain,1,2,34950,39695,34950,2.0476,2.0476,0.0,0.000317,experiments/logs/pretrain_mini.log
pretrain,1,2,35000,39695,35000,2.4522,2.4522,0.0,0.00031656,experiments/logs/pretrain_mini.log
pretrain,1,2,35050,39695,35050,1.795,1.795,0.0,0.00031612,experiments/logs/pretrain_mini.log
pretrain,1,2,35100,39695,35100,1.9441,1.9441,0.0,0.00031569,experiments/logs/pretrain_mini.log
pretrain,1,2,35150,39695,35150,2.172,2.172,0.0,0.00031525,experiments/logs/pretrain_mini.log
pretrain,1,2,35200,39695,35200,2.3195,2.3195,0.0,0.00031481,experiments/logs/pretrain_mini.log
pretrain,1,2,35250,39695,35250,2.2478,2.2478,0.0,0.00031437,experiments/logs/pretrain_mini.log
pretrain,1,2,35300,39695,35300,2.4248,2.4248,0.0,0.00031393,experiments/logs/pretrain_mini.log
pretrain,1,2,35350,39695,35350,2.0256,2.0256,0.0,0.0003135,experiments/logs/pretrain_mini.log
pretrain,1,2,35400,39695,35400,2.201,2.201,0.0,0.00031306,experiments/logs/pretrain_mini.log
pretrain,1,2,35450,39695,35450,2.2031,2.2031,0.0,0.00031262,experiments/logs/pretrain_mini.log
pretrain,1,2,35500,39695,35500,2.2806,2.2806,0.0,0.00031218,experiments/logs/pretrain_mini.log
pretrain,1,2,35550,39695,35550,2.3571,2.3571,0.0,0.00031174,experiments/logs/pretrain_mini.log
pretrain,1,2,35600,39695,35600,1.9038,1.9038,0.0,0.0003113,experiments/logs/pretrain_mini.log
pretrain,1,2,35650,39695,35650,1.6524,1.6524,0.0,0.00031086,experiments/logs/pretrain_mini.log
pretrain,1,2,35700,39695,35700,2.2536,2.2536,0.0,0.00031042,experiments/logs/pretrain_mini.log
pretrain,1,2,35750,39695,35750,2.1327,2.1327,0.0,0.00030998,experiments/logs/pretrain_mini.log
pretrain,1,2,35800,39695,35800,2.1525,2.1525,0.0,0.00030954,experiments/logs/pretrain_mini.log
pretrain,1,2,35850,39695,35850,2.1186,2.1186,0.0,0.0003091,experiments/logs/pretrain_mini.log
pretrain,1,2,35900,39695,35900,2.0148,2.0148,0.0,0.00030866,experiments/logs/pretrain_mini.log
pretrain,1,2,35950,39695,35950,1.9757,1.9757,0.0,0.00030822,experiments/logs/pretrain_mini.log
pretrain,1,2,36000,39695,36000,2.2631,2.2631,0.0,0.00030778,experiments/logs/pretrain_mini.log
pretrain,1,2,36050,39695,36050,1.9475,1.9475,0.0,0.00030734,experiments/logs/pretrain_mini.log
pretrain,1,2,36100,39695,36100,1.993,1.993,0.0,0.0003069,experiments/logs/pretrain_mini.log
pretrain,1,2,36150,39695,36150,2.1045,2.1045,0.0,0.00030646,experiments/logs/pretrain_mini.log
pretrain,1,2,36200,39695,36200,1.9167,1.9167,0.0,0.00030602,experiments/logs/pretrain_mini.log
pretrain,1,2,36250,39695,36250,1.9404,1.9404,0.0,0.00030558,experiments/logs/pretrain_mini.log
pretrain,1,2,36300,39695,36300,2.198,2.198,0.0,0.00030514,experiments/logs/pretrain_mini.log
pretrain,1,2,36350,39695,36350,2.77,2.77,0.0,0.0003047,experiments/logs/pretrain_mini.log
pretrain,1,2,36400,39695,36400,2.0821,2.0821,0.0,0.00030425,experiments/logs/pretrain_mini.log
pretrain,1,2,36450,39695,36450,1.7336,1.7336,0.0,0.00030381,experiments/logs/pretrain_mini.log
pretrain,1,2,36500,39695,36500,2.1224,2.1224,0.0,0.00030337,experiments/logs/pretrain_mini.log
pretrain,1,2,36550,39695,36550,2.269,2.269,0.0,0.00030293,experiments/logs/pretrain_mini.log
pretrain,1,2,36600,39695,36600,2.2938,2.2938,0.0,0.00030249,experiments/logs/pretrain_mini.log
pretrain,1,2,36650,39695,36650,2.4338,2.4338,0.0,0.00030205,experiments/logs/pretrain_mini.log
pretrain,1,2,36700,39695,36700,2.4725,2.4725,0.0,0.0003016,experiments/logs/pretrain_mini.log
pretrain,1,2,36750,39695,36750,1.9918,1.9918,0.0,0.00030116,experiments/logs/pretrain_mini.log
pretrain,1,2,36800,39695,36800,2.0594,2.0594,0.0,0.00030072,experiments/logs/pretrain_mini.log
pretrain,1,2,36850,39695,36850,2.136,2.136,0.0,0.00030028,experiments/logs/pretrain_mini.log
pretrain,1,2,36900,39695,36900,1.9577,1.9577,0.0,0.00029983,experiments/logs/pretrain_mini.log
pretrain,1,2,36950,39695,36950,2.5571,2.5571,0.0,0.00029939,experiments/logs/pretrain_mini.log
pretrain,1,2,37000,39695,37000,1.8017,1.8017,0.0,0.00029895,experiments/logs/pretrain_mini.log
pretrain,1,2,37050,39695,37050,1.9898,1.9898,0.0,0.00029851,experiments/logs/pretrain_mini.log
pretrain,1,2,37100,39695,37100,1.6483,1.6483,0.0,0.00029806,experiments/logs/pretrain_mini.log
pretrain,1,2,37150,39695,37150,2.1,2.1,0.0,0.00029762,experiments/logs/pretrain_mini.log
pretrain,1,2,37200,39695,37200,2.0186,2.0186,0.0,0.00029718,experiments/logs/pretrain_mini.log
pretrain,1,2,37250,39695,37250,1.9328,1.9328,0.0,0.00029674,experiments/logs/pretrain_mini.log
pretrain,1,2,37300,39695,37300,1.8088,1.8088,0.0,0.00029629,experiments/logs/pretrain_mini.log
pretrain,1,2,37350,39695,37350,2.0547,2.0547,0.0,0.00029585,experiments/logs/pretrain_mini.log
pretrain,1,2,37400,39695,37400,2.4666,2.4666,0.0,0.00029541,experiments/logs/pretrain_mini.log
pretrain,1,2,37450,39695,37450,1.589,1.589,0.0,0.00029496,experiments/logs/pretrain_mini.log
pretrain,1,2,37500,39695,37500,2.3172,2.3172,0.0,0.00029452,experiments/logs/pretrain_mini.log
pretrain,1,2,37550,39695,37550,1.8843,1.8843,0.0,0.00029408,experiments/logs/pretrain_mini.log
pretrain,1,2,37600,39695,37600,1.8541,1.8541,0.0,0.00029363,experiments/logs/pretrain_mini.log
pretrain,1,2,37650,39695,37650,1.5979,1.5979,0.0,0.00029319,experiments/logs/pretrain_mini.log
pretrain,1,2,37700,39695,37700,1.7519,1.7519,0.0,0.00029274,experiments/logs/pretrain_mini.log
